subId,NTspeed_Corrected,P_out_ncl,speed_out_ncl,TimeSeries,T_out_ncl,u_out_ncl,v_out_ncl,w_out_ncl,predict_date,Id,time_second,speed
123,4.176,729.26,5.8264,2016-07-18_00:45:00,-1.0975,-5.4602,2.0329,0.0003,20160717,9634,2016-07-18 08:45:00,6.646647091
124,4.244,735.98,5.9335,2016-07-18_01:00:00,-0.9712,-5.6244,1.8902,0.0023,20160717,9635,2016-07-18 09:00:00,7.678161798
125,4.42,741.22,6.2131,2016-07-18_01:15:00,-0.8427,-5.9486,1.7935,0.0047,20160717,9636,2016-07-18 09:15:00,7.799935061
126,4.66,744.18,6.5946,2016-07-18_01:30:00,-0.7452,-6.3578,1.7516,0.0064,20160717,9637,2016-07-18 09:30:00,7.207240704
127,4.82,746.27,6.8477,2016-07-18_01:45:00,-0.6679,-6.616,1.7663,0.0081,20160717,9638,2016-07-18 09:45:00,7.17834499
128,4.819,741.61,6.8459,2016-07-18_02:00:00,-0.5857,-6.6432,1.6533,0.0102,20160717,9639,2016-07-18 10:00:00,6.396812425
129,4.76,734.95,6.7531,2016-07-18_02:15:00,-0.5224,-6.5987,1.4355,0.0107,20160717,9640,2016-07-18 10:15:00,6.403013837
130,4.766,725.52,6.763,2016-07-18_02:30:00,-0.5166,-6.663,1.1589,0.0142,20160717,9641,2016-07-18 10:30:00,6.829540286
131,4.949,726.85,7.0525,2016-07-18_02:45:00,-0.5749,-6.9826,0.9908,0.0169,20160717,9642,2016-07-18 10:45:00,6.461514963
132,5.121,721.15,7.3253,2016-07-18_03:00:00,-0.6003,-7.2789,0.8228,0.0173,20160717,9643,2016-07-18 11:00:00,6.056263731
133,5.263,713.85,7.5516,2016-07-18_03:15:00,-0.5701,-7.5164,0.7279,0.0164,20160717,9644,2016-07-18 11:15:00,6.444183944
134,5.309,706.23,7.6239,2016-07-18_03:30:00,-0.5337,-7.6035,0.5573,0.0146,20160717,9645,2016-07-18 11:30:00,6.279162402
135,5.441,673.45,7.8343,2016-07-18_03:45:00,-0.5247,-7.8329,0.1472,0.014,20160717,9646,2016-07-18 11:45:00,6.663412517
136,5.734,641.66,8.2991,2016-07-18_04:00:00,-0.5479,-8.292,-0.3429,0.0166,20160717,9647,2016-07-18 12:00:00,6.456539681
137,6.084,627.02,8.8544,2016-07-18_04:15:00,-0.6869,-8.8471,-0.3596,0.0255,20160717,9648,2016-07-18 12:15:00,6.990422309
138,6.341,632.3,9.2624,2016-07-18_04:30:00,-0.8754,-9.2621,0.0668,0.0168,20160717,9649,2016-07-18 12:30:00,6.988636151
139,6.312,646.66,9.2164,2016-07-18_04:45:00,-0.9846,-9.2134,0.2376,0.0039,20160717,9650,2016-07-18 12:45:00,5.982954944
140,6.756,611.59,9.9201,2016-07-18_05:00:00,-0.9998,-9.8952,-0.7017,0.0256,20160717,9651,2016-07-18 13:00:00,5.085766645
141,6.403,600.38,9.3607,2016-07-18_05:15:00,-1.0567,-9.3538,-0.36,0.0084,20160717,9652,2016-07-18 13:15:00,4.658430496
142,6.386,597.74,9.3325,2016-07-18_05:30:00,-1.0652,-9.33,-0.2152,0.0041,20160717,9653,2016-07-18 13:30:00,4.170088905
143,6.427,579.29,9.3978,2016-07-18_05:45:00,-1.0762,-9.3844,-0.5023,0.0015,20160717,9654,2016-07-18 13:45:00,4.947038632
144,6.522,589.79,9.5482,2016-07-18_06:00:00,-1.1428,-9.5329,-0.5409,0.0001,20160717,9655,2016-07-18 14:00:00,4.457248165
145,6.804,570.7,9.9964,2016-07-18_06:15:00,-1.2431,-9.9771,-0.6209,0.0018,20160717,9656,2016-07-18 14:15:00,4.436141381
146,6.833,562.82,10.0422,2016-07-18_06:30:00,-1.3257,-10.0315,-0.464,0.0018,20160717,9657,2016-07-18 14:30:00,4.647226619
147,6.76,529.14,9.9259,2016-07-18_06:45:00,-1.3665,-9.9004,-0.7118,0.0019,20160717,9658,2016-07-18 14:45:00,5.477855696
148,6.612,528.88,9.6922,2016-07-18_07:00:00,-1.4094,-9.6843,-0.3912,0.0048,20160717,9659,2016-07-18 15:00:00,5.966628952
149,6.498,525.18,9.5113,2016-07-18_07:15:00,-1.4614,-9.5063,-0.3058,0.0027,20160717,9660,2016-07-18 15:15:00,6.284184297
150,6.487,519.9,9.4926,2016-07-18_07:30:00,-1.513,-9.4878,-0.3,0,20160717,9661,2016-07-18 15:30:00,7.157381776
151,6.265,534.44,9.1403,2016-07-18_07:45:00,-1.5309,-9.1399,-0.0789,0.0004,20160717,9662,2016-07-18 15:45:00,6.915273275
152,6.297,527.75,9.1915,2016-07-18_08:00:00,-1.5145,-9.1909,0.1063,0.0003,20160717,9663,2016-07-18 16:00:00,7.28180079
153,6.19,533.58,9.0227,2016-07-18_08:15:00,-1.4856,-9.0081,0.5129,-0.0032,20160717,9664,2016-07-18 16:15:00,7.152902867
154,6.108,514.02,8.8921,2016-07-18_08:30:00,-1.4522,-8.8674,0.6627,-0.0043,20160717,9665,2016-07-18 16:30:00,7.337143755
155,5.877,518.29,8.5246,2016-07-18_08:45:00,-1.4343,-8.4666,0.9929,-0.001,20160717,9666,2016-07-18 16:45:00,7.2891135
156,5.735,496.03,8.2993,2016-07-18_09:00:00,-1.3779,-8.2738,0.6509,-0.0002,20160717,9667,2016-07-18 17:00:00,7.977242875
157,5.741,485.47,8.3094,2016-07-18_09:15:00,-1.3032,-8.2428,1.0504,0.0035,20160717,9668,2016-07-18 17:15:00,7.356898525
158,5.794,486.07,8.3931,2016-07-18_09:30:00,-1.1371,-8.2279,1.6573,0.005,20160717,9669,2016-07-18 17:30:00,8.184887149
159,6.012,498.55,8.7398,2016-07-18_09:45:00,-0.9761,-8.4626,2.1839,0.0057,20160717,9670,2016-07-18 17:45:00,8.243407245
160,6.158,519.03,8.9713,2016-07-18_10:00:00,-0.9036,-8.511,2.8367,0.0101,20160717,9671,2016-07-18 18:00:00,7.069636515
161,6.378,530.09,9.3196,2016-07-18_10:15:00,-0.7635,-8.6531,3.4611,0.0037,20160717,9672,2016-07-18 18:15:00,7.767226444
162,6.334,522.68,9.2511,2016-07-18_10:30:00,-0.754,-8.4236,3.8245,0.008,20160717,9673,2016-07-18 18:30:00,7.760194529
163,6.156,529.8,8.9679,2016-07-18_10:45:00,-0.7914,-7.9654,4.1201,-0.0019,20160717,9674,2016-07-18 18:45:00,7.872851486
164,5.925,534.11,8.6017,2016-07-18_11:00:00,-0.8167,-7.5999,4.0289,-0.0033,20160717,9675,2016-07-18 19:00:00,7.944618097
165,5.902,526.05,8.5644,2016-07-18_11:15:00,-0.9474,-7.6997,3.7502,-0.0028,20160717,9676,2016-07-18 19:15:00,7.900941088
166,5.964,557.43,8.6627,2016-07-18_11:30:00,-1.1052,-7.757,3.8564,0.0027,20160717,9677,2016-07-18 19:30:00,7.79799185
167,5.835,591.67,8.4585,2016-07-18_11:45:00,-1.263,-7.306,4.2624,0.0051,20160717,9678,2016-07-18 19:45:00,7.35117532
168,5.754,596.32,8.3296,2016-07-18_12:00:00,-1.3595,-7.1392,4.291,0.0003,20160717,9679,2016-07-18 20:00:00,7.106563369
169,5.554,614.13,8.0121,2016-07-18_12:15:00,-1.4146,-6.759,4.3022,0.0007,20160717,9680,2016-07-18 20:15:00,7.14002933
170,5.179,632.81,7.4182,2016-07-18_12:30:00,-1.4556,-6.2922,3.9292,0.0025,20160717,9681,2016-07-18 20:30:00,6.570700522
171,5.03,634.72,7.1821,2016-07-18_12:45:00,-1.5011,-6.0442,3.8793,0.0041,20160717,9682,2016-07-18 20:45:00,5.52945418
172,4.807,627.56,6.8283,2016-07-18_13:00:00,-1.526,-5.9512,3.348,-0.0006,20160717,9683,2016-07-18 21:00:00,5.221969544
173,4.759,604.26,6.7512,2016-07-18_13:15:00,-1.5332,-6.2224,2.6193,0.002,20160717,9684,2016-07-18 21:15:00,5.103978648
174,4.707,616.55,6.6689,2016-07-18_13:30:00,-1.5556,-6.1445,2.5922,0.0051,20160717,9685,2016-07-18 21:30:00,5.148074967
175,4.866,610.82,6.9213,2016-07-18_13:45:00,-1.5608,-6.3264,2.8072,0.0069,20160717,9686,2016-07-18 21:45:00,5.550095788
176,4.755,619.06,6.7443,2016-07-18_14:00:00,-1.5531,-6.1446,2.7802,0.0024,20160717,9687,2016-07-18 22:00:00,5.813124075
177,4.681,614.04,6.6268,2016-07-18_14:15:00,-1.5282,-6.2366,2.2405,0.0022,20160717,9688,2016-07-18 22:15:00,5.982654513
178,4.812,602.47,6.8352,2016-07-18_14:30:00,-1.5099,-6.5768,1.8615,0.0023,20160717,9689,2016-07-18 22:30:00,6.053311485
179,4.797,616.53,6.8111,2016-07-18_14:45:00,-1.5176,-6.519,1.9734,0.0081,20160717,9690,2016-07-18 22:45:00,6.308394071
180,4.87,626.25,6.9278,2016-07-18_15:00:00,-1.5149,-6.6897,1.8006,0.004,20160717,9691,2016-07-18 23:00:00,6.860988344
181,5.008,624.17,7.1459,2016-07-18_15:15:00,-1.5204,-6.9533,1.6476,0.0081,20160717,9692,2016-07-18 23:15:00,6.893354089
182,5.113,625.48,7.3125,2016-07-18_15:30:00,-1.5381,-7.1254,1.6439,0.0084,20160717,9693,2016-07-18 23:30:00,7.319174247
183,5.03,592.11,7.1821,2016-07-18_15:45:00,-1.5659,-6.9831,1.6791,0.0051,20160717,9694,2016-07-18 23:45:00,7.87882233
184,4.74,586.31,6.7213,2016-07-18_16:00:00,-1.5332,-6.4567,1.8672,0.0052,20160717,9695,2016-07-19 00:00:00,7.842649447
89,6.75,613.52,9.9101,2016-07-18_16:15:00,-1.3728,-7.5702,6.3954,0.0046,20160718,9696,2016-07-19 00:15:00,7.194255198
90,6.718,612.42,9.8599,2016-07-18_16:30:00,-1.3888,-7.3126,6.6139,0.0059,20160718,9697,2016-07-19 00:30:00,6.353282396
91,6.709,617.56,9.8457,2016-07-18_16:45:00,-1.3975,-7.0715,6.8506,0.0045,20160718,9698,2016-07-19 00:45:00,5.821875168
92,6.751,607.42,9.9116,2016-07-18_17:00:00,-1.3926,-7.0212,6.996,0.0056,20160718,9699,2016-07-19 01:00:00,6.019472851
93,6.799,596.19,9.9877,2016-07-18_17:15:00,-1.3795,-6.9416,7.1811,0.0062,20160718,9700,2016-07-19 01:15:00,5.322246893
94,6.865,576.09,10.093,2016-07-18_17:30:00,-1.3659,-6.8208,7.4394,0.0063,20160718,9701,2016-07-19 01:30:00,5.130269178
95,6.851,569.57,10.0707,2016-07-18_17:45:00,-1.3519,-6.6951,7.5229,0.0047,20160718,9702,2016-07-19 01:45:00,5.049936619
96,6.824,562.92,10.0288,2016-07-18_18:00:00,-1.3511,-6.7633,7.405,0.0065,20160718,9703,2016-07-19 02:00:00,5.058761127
97,6.761,554.41,9.9281,2016-07-18_18:15:00,-1.3687,-6.6717,7.3522,0.0056,20160718,9704,2016-07-19 02:15:00,4.80454801
98,6.637,549.17,9.7311,2016-07-18_18:30:00,-1.35,-6.4303,7.3039,0.0001,20160718,9705,2016-07-19 02:30:00,4.067173519
99,6.547,551.55,9.5879,2016-07-18_18:45:00,-1.3138,-6.4332,7.1092,0.0029,20160718,9706,2016-07-19 02:45:00,4.795403009
100,6.536,547.92,9.5703,2016-07-18_19:00:00,-1.286,-6.2581,7.2407,0.0048,20160718,9707,2016-07-19 03:00:00,5.373085321
101,6.539,543.69,9.5758,2016-07-18_19:15:00,-1.261,-6.0773,7.4002,-0.0015,20160718,9708,2016-07-19 03:15:00,5.395619058
102,6.645,543.24,9.7437,2016-07-18_19:30:00,-1.2396,-6.1078,7.5918,-0.0032,20160718,9709,2016-07-19 03:30:00,6.599020561
103,6.686,540.91,9.8095,2016-07-18_19:45:00,-1.2177,-6.2443,7.5654,-0.0045,20160718,9710,2016-07-19 03:45:00,6.437575529
104,6.673,542.94,9.7882,2016-07-18_20:00:00,-1.2163,-6.2468,7.5357,-0.0043,20160718,9711,2016-07-19 04:00:00,6.311991019
105,6.608,544.7,9.6848,2016-07-18_20:15:00,-1.2409,-6.2626,7.3875,-0.0005,20160718,9712,2016-07-19 04:15:00,6.523794547
106,6.638,546.11,9.7336,2016-07-18_20:30:00,-1.2936,-6.1389,7.5536,0.0026,20160718,9713,2016-07-19 04:30:00,6.369588186
107,6.699,542.54,9.8303,2016-07-18_20:45:00,-1.3377,-6.0169,7.7737,0,20160718,9714,2016-07-19 04:45:00,7.143266661
108,6.694,539.32,9.8224,2016-07-18_21:00:00,-1.3777,-6.0716,7.7211,-0.0011,20160718,9715,2016-07-19 05:00:00,6.803170702
109,6.702,537.26,9.835,2016-07-18_21:15:00,-1.3851,-6.1519,7.6734,0.0019,20160718,9716,2016-07-19 05:15:00,7.035229271
110,6.711,537.35,9.8489,2016-07-18_21:30:00,-1.3949,-6.1008,7.7318,0.0039,20160718,9717,2016-07-19 05:30:00,7.212596944
111,6.633,562.61,9.7248,2016-07-18_21:45:00,-1.3979,-5.8537,7.7657,0.0046,20160718,9718,2016-07-19 05:45:00,6.434258567
112,6.554,583.35,9.5999,2016-07-18_22:00:00,-1.3771,-5.5812,7.8108,0.0041,20160718,9719,2016-07-19 06:00:00,5.420628202
113,6.507,588.86,9.5252,2016-07-18_22:15:00,-1.3079,-5.313,7.9058,0.01,20160718,9720,2016-07-19 06:15:00,4.813458038
114,6.259,591.15,9.1311,2016-07-18_22:30:00,-1.2325,-4.8906,7.7109,0.0088,20160718,9721,2016-07-19 06:30:00,5.266721342
115,5.928,583.28,8.6065,2016-07-18_22:45:00,-1.1439,-4.654,7.2396,0.0072,20160718,9722,2016-07-19 06:45:00,6.204084832
116,5.902,582.97,8.5655,2016-07-18_23:00:00,-0.9559,-4.4923,7.293,0.0084,20160718,9723,2016-07-19 07:00:00,6.194346365
117,5.99,585.38,8.7041,2016-07-18_23:15:00,-0.7523,-4.457,7.4764,0.0119,20160718,9724,2016-07-19 07:15:00,6.3415238
118,6.161,595.14,8.9755,2016-07-18_23:30:00,-0.4973,-4.4714,7.7825,0.0149,20160718,9725,2016-07-19 07:30:00,6.31935233
119,6.221,597.82,9.0719,2016-07-18_23:45:00,-0.2425,-4.1711,8.0561,0.017,20160718,9726,2016-07-19 07:45:00,6.360382197
120,6.167,590.63,8.9856,2016-07-19_00:00:00,-0.0114,-3.8215,8.1325,0.0125,20160718,9727,2016-07-19 08:00:00,6.988744561
121,6.116,588.51,8.9053,2016-07-19_00:15:00,0.2066,-3.6572,8.1196,0.0104,20160718,9728,2016-07-19 08:15:00,6.435792545
122,6.056,583.74,8.8087,2016-07-19_00:30:00,0.4071,-3.4918,8.0871,0.0068,20160718,9729,2016-07-19 08:30:00,5.705540027
123,5.948,578.12,8.6387,2016-07-19_00:45:00,0.583,-3.488,7.9033,0.0044,20160718,9730,2016-07-19 08:45:00,4.66717125
124,5.875,584.17,8.5225,2016-07-19_01:00:00,0.8004,-3.5913,7.7288,0.004,20160718,9731,2016-07-19 09:00:00,5.110079149
125,5.829,580.7,8.4489,2016-07-19_01:15:00,1.0405,-3.6708,7.6099,0.0062,20160718,9732,2016-07-19 09:15:00,4.952857371
126,5.804,579.58,8.4097,2016-07-19_01:30:00,1.2792,-3.5897,7.6051,0.0096,20160718,9733,2016-07-19 09:30:00,4.698429543
127,5.733,578.38,8.2966,2016-07-19_01:45:00,1.5018,-3.3859,7.5742,0.0114,20160718,9734,2016-07-19 09:45:00,5.030082
128,5.689,579.76,8.2265,2016-07-19_02:00:00,1.7057,-3.2311,7.5654,0.0124,20160718,9735,2016-07-19 10:00:00,3.805073288
129,5.636,578.81,8.1434,2016-07-19_02:15:00,1.8848,-3.1499,7.5095,0.012,20160718,9736,2016-07-19 10:15:00,4.765632243
130,5.618,579.77,8.115,2016-07-19_02:30:00,2.0518,-3.0677,7.5129,0.0091,20160718,9737,2016-07-19 10:30:00,4.502864688
131,5.609,577.89,8.1005,2016-07-19_02:45:00,2.2232,-3.1288,7.4719,0.0097,20160718,9738,2016-07-19 10:45:00,4.587952342
132,5.558,571.29,8.0199,2016-07-19_03:00:00,2.3952,-3.2137,7.3478,0.0098,20160718,9739,2016-07-19 11:00:00,4.238033243
133,5.538,563.01,7.9871,2016-07-19_03:15:00,2.5674,-3.3314,7.2592,0.0117,20160718,9740,2016-07-19 11:15:00,4.552533861
134,5.541,553.16,7.9926,2016-07-19_03:30:00,2.7379,-3.5167,7.1774,0.017,20160718,9741,2016-07-19 11:30:00,5.60590107
135,5.558,529.31,8.0186,2016-07-19_03:45:00,2.9054,-3.5527,7.1886,0.0212,20160718,9742,2016-07-19 11:45:00,4.853189594
136,5.57,505.86,8.0389,2016-07-19_04:00:00,3.0562,-3.5828,7.1964,0.0238,20160718,9743,2016-07-19 12:00:00,6.796655961
137,5.585,493.36,8.0623,2016-07-19_04:15:00,3.1927,-3.5841,7.2218,0.0235,20160718,9744,2016-07-19 12:15:00,7.327887519
138,5.592,479.92,8.0738,2016-07-19_04:30:00,3.3114,-3.6558,7.1986,0.0239,20160718,9745,2016-07-19 12:30:00,6.804352248
139,5.596,470.94,8.0788,2016-07-19_04:45:00,3.4025,-3.7745,7.1429,0.0253,20160718,9746,2016-07-19 12:45:00,6.955046924
140,5.617,455.06,8.1125,2016-07-19_05:00:00,3.4734,-3.9919,7.0625,0.0287,20160718,9747,2016-07-19 13:00:00,7.222195288
141,5.744,435.71,8.3137,2016-07-19_05:15:00,3.5245,-4.2503,7.1451,0.0331,20160718,9748,2016-07-19 13:15:00,7.265261835
142,5.877,416.19,8.5259,2016-07-19_05:30:00,3.5675,-4.5012,7.2409,0.0401,20160718,9749,2016-07-19 13:30:00,3.622144917
143,5.931,403.6,8.6108,2016-07-19_05:45:00,3.601,-4.6246,7.2635,0.049,20160718,9750,2016-07-19 13:45:00,5.18206858
144,5.961,391.76,8.6584,2016-07-19_06:00:00,3.6283,-4.8117,7.1983,0.0552,20160718,9751,2016-07-19 14:00:00,5.657374153
145,6.101,383.29,8.8816,2016-07-19_06:15:00,3.6263,-5.0283,7.3212,0.0597,20160718,9752,2016-07-19 14:15:00,7.869028268
146,6.336,376.59,9.2534,2016-07-19_06:30:00,3.5847,-5.5031,7.4392,0.0513,20160718,9753,2016-07-19 14:30:00,7.241189183
147,6.327,369.38,9.239,2016-07-19_06:45:00,3.5586,-5.3207,7.5531,0.0628,20160718,9754,2016-07-19 14:45:00,8.089136657
148,6.575,342.14,9.6328,2016-07-19_07:00:00,3.5047,-5.7623,7.7193,0.0421,20160718,9755,2016-07-19 15:00:00,8.728191343
149,6.676,329.26,9.7937,2016-07-19_07:15:00,3.4517,-5.5862,8.0443,0.0452,20160718,9756,2016-07-19 15:15:00,7.845409817
150,6.624,327.84,9.7105,2016-07-19_07:30:00,3.4121,-5.3647,8.0941,0.0359,20160718,9757,2016-07-19 15:30:00,7.420241137
151,6.743,336.32,9.8996,2016-07-19_07:45:00,3.3422,-5.3744,8.3137,0.0289,20160718,9758,2016-07-19 15:45:00,7.379561982
152,6.819,316.98,10.0197,2016-07-19_08:00:00,3.2303,-5.901,8.0977,0.026,20160718,9759,2016-07-19 16:00:00,7.580906676
153,6.912,326.58,10.1682,2016-07-19_08:15:00,3.0663,-5.5177,8.5409,0.0309,20160718,9760,2016-07-19 16:15:00,7.937617318
154,7.079,309.28,10.432,2016-07-19_08:30:00,2.9585,-5.3714,8.9429,0.0176,20160718,9761,2016-07-19 16:30:00,6.961132118
155,7.025,273.94,10.347,2016-07-19_08:45:00,2.8346,-5.7038,8.6329,0.0184,20160718,9762,2016-07-19 16:45:00,7.444185771
156,6.973,258.78,10.2642,2016-07-19_09:00:00,2.6423,-5.9467,8.366,0.0188,20160718,9763,2016-07-19 17:00:00,7.634091312
157,6.69,288.39,9.8153,2016-07-19_09:15:00,2.4197,-5.5886,8.0689,0.0178,20160718,9764,2016-07-19 17:15:00,6.883292435
158,6.604,285.78,9.6795,2016-07-19_09:30:00,2.1992,-5.583,7.9072,0.0164,20160718,9765,2016-07-19 17:30:00,6.291502009
159,6.756,317.63,9.9202,2016-07-19_09:45:00,2.0033,-5.3183,8.3741,0.0071,20160718,9766,2016-07-19 17:45:00,5.431424773
160,7.031,331.35,10.3571,2016-07-19_10:00:00,1.7443,-6.0808,8.3841,0.0088,20160718,9767,2016-07-19 18:00:00,5.796890151
161,6.908,364.23,10.1618,2016-07-19_10:15:00,1.4662,-5.1088,8.7843,-0.0054,20160718,9768,2016-07-19 18:15:00,6.826026505
162,7.052,343.09,10.3902,2016-07-19_10:30:00,1.224,-5.6206,8.7387,0.0099,20160718,9769,2016-07-19 18:30:00,6.07077629
163,6.785,368.71,9.9659,2016-07-19_10:45:00,0.9311,-5.3434,8.4124,0.0139,20160718,9770,2016-07-19 18:45:00,5.761352391
164,7.175,359.29,10.5847,2016-07-19_11:00:00,0.6809,-5.7491,8.8873,-0.0029,20160718,9771,2016-07-19 19:00:00,6.376192218
165,7.212,379.81,10.643,2016-07-19_11:15:00,0.4795,-5.7025,8.9864,-0.0008,20160718,9772,2016-07-19 19:15:00,7.033912255
166,7.174,417.09,10.5827,2016-07-19_11:30:00,0.33,-5.3704,9.1188,0.0038,20160718,9773,2016-07-19 19:30:00,5.331977544
167,7.279,427,10.7494,2016-07-19_11:45:00,0.1944,-5.3752,9.309,0.011,20160718,9774,2016-07-19 19:45:00,5.100719198
168,7.382,433.89,10.9139,2016-07-19_12:00:00,0.0745,-5.3294,9.5242,0.0045,20160718,9775,2016-07-19 20:00:00,5.767997071
169,7.294,425.12,10.7734,2016-07-19_12:15:00,-0.0544,-5.615,9.1944,0.0013,20160718,9776,2016-07-19 20:15:00,5.889137821
170,6.991,437.83,10.2925,2016-07-19_12:30:00,-0.2064,-5.4537,8.7288,0.0133,20160718,9777,2016-07-19 20:30:00,5.357733736
171,6.962,446.17,10.2478,2016-07-19_12:45:00,-0.2638,-5.2736,8.7867,0.0121,20160718,9778,2016-07-19 20:45:00,4.892337785
172,6.979,459.99,10.2738,2016-07-19_13:00:00,-0.3673,-5.4324,8.7201,0.0109,20160718,9779,2016-07-19 21:00:00,5.385317821
173,7.112,447.77,10.4856,2016-07-19_13:15:00,-0.4662,-5.7239,8.7855,0.0049,20160718,9780,2016-07-19 21:15:00,6.148860523
174,7.362,437.72,10.8814,2016-07-19_13:30:00,-0.5276,-5.9545,9.1076,0.0032,20160718,9781,2016-07-19 21:30:00,6.113610063
175,7.742,429.68,11.4848,2016-07-19_13:45:00,-0.5389,-6.2985,9.6036,0.0007,20160718,9782,2016-07-19 21:45:00,5.433711922
176,7.868,431.66,11.6853,2016-07-19_14:00:00,-0.5296,-6.3408,9.8153,0.0108,20160718,9783,2016-07-19 22:00:00,4.612827295
177,7.824,428.98,11.6155,2016-07-19_14:15:00,-0.5018,-6.2504,9.7904,0.0134,20160718,9784,2016-07-19 22:15:00,4.514581248
178,7.44,470.53,11.0058,2016-07-19_14:30:00,-0.5269,-5.4744,9.5477,0.012,20160718,9785,2016-07-19 22:30:00,4.757306362
179,7.168,498.5,10.5739,2016-07-19_14:45:00,-0.5883,-4.8662,9.3876,0.0058,20160718,9786,2016-07-19 22:45:00,5.644928934
180,7.13,514.27,10.5139,2016-07-19_15:00:00,-0.6409,-4.5233,9.4911,0.0056,20160718,9787,2016-07-19 23:00:00,5.585403218
181,6.959,535.18,10.2426,2016-07-19_15:15:00,-0.6587,-4.0176,9.4217,0.0005,20160718,9788,2016-07-19 23:15:00,5.388722902
182,7.031,548.06,10.3562,2016-07-19_15:30:00,-0.6492,-4.083,9.5173,-0.0037,20160718,9789,2016-07-19 23:30:00,4.954154631
183,7.199,515.56,10.6226,2016-07-19_15:45:00,-0.6619,-4.3975,9.6696,-0.0036,20160718,9790,2016-07-19 23:45:00,4.561184622
184,7.226,492.95,10.6667,2016-07-19_16:00:00,-0.6904,-4.416,9.7097,-0.0003,20160718,9791,2016-07-20 00:00:00,4.638493691
89,6.774,483.53,9.9485,2016-07-19_16:15:00,-0.891,-4.6546,8.7925,0.005,20160719,9792,2016-07-20 00:15:00,5.197474627
90,6.802,484.29,9.9926,2016-07-19_16:30:00,-0.9016,-4.6024,8.8696,0.0062,20160719,9793,2016-07-20 00:30:00,4.95680387
91,6.641,500.18,9.7382,2016-07-19_16:45:00,-0.9107,-4.2722,8.751,0.0081,20160719,9794,2016-07-20 00:45:00,4.766295683
92,6.678,493.96,9.7965,2016-07-19_17:00:00,-0.909,-4.1509,8.8736,0.0055,20160719,9795,2016-07-20 01:00:00,4.703613173
93,6.789,478.34,9.9723,2016-07-19_17:15:00,-0.9278,-4.0732,9.1025,0.0086,20160719,9796,2016-07-20 01:15:00,4.908312585
94,6.86,459.1,10.0845,2016-07-19_17:30:00,-0.945,-3.8885,9.3047,0.0073,20160719,9797,2016-07-20 01:30:00,5.377052079
95,6.853,457.34,10.0741,2016-07-19_17:45:00,-0.9393,-3.6943,9.3722,0.005,20160719,9798,2016-07-20 01:45:00,5.558287624
96,6.911,455.43,10.1661,2016-07-19_18:00:00,-0.933,-3.6444,9.4904,0.002,20160719,9799,2016-07-20 02:00:00,5.16886823
97,7.043,449.34,10.3752,2016-07-19_18:15:00,-0.9377,-3.6632,9.707,0.0011,20160719,9800,2016-07-20 02:15:00,5.100424233
98,7.033,446.42,10.3603,2016-07-19_18:30:00,-0.9549,-3.582,9.7214,-0.0001,20160719,9801,2016-07-20 02:30:00,5.169242785
99,6.89,454.91,10.133,2016-07-19_18:45:00,-0.9553,-3.3871,9.5501,0.0019,20160719,9802,2016-07-20 02:45:00,4.828672066
100,6.625,459.46,9.7116,2016-07-19_19:00:00,-0.9679,-2.9824,9.2423,0.004,20160719,9803,2016-07-20 03:00:00,4.704448661
101,6.497,457.47,9.5089,2016-07-19_19:15:00,-0.9794,-2.7335,9.1075,0.0037,20160719,9804,2016-07-20 03:15:00,4.713436435
102,6.445,458.04,9.4266,2016-07-19_19:30:00,-1.0031,-2.4762,9.0956,0.0039,20160719,9805,2016-07-20 03:30:00,4.993280376
103,6.296,460.86,9.1909,2016-07-19_19:45:00,-1.0298,-2.1124,8.9448,0.0052,20160719,9806,2016-07-20 03:45:00,5.779253017
104,6.182,466.32,9.0095,2016-07-19_20:00:00,-1.046,-1.8282,8.8221,0.0033,20160719,9807,2016-07-20 04:00:00,6.113360242
105,6.12,468.28,8.9105,2016-07-19_20:15:00,-1.0497,-1.6375,8.7587,0.0015,20160719,9808,2016-07-20 04:15:00,5.994830598
106,6.011,471.93,8.7384,2016-07-19_20:30:00,-1.0438,-1.4955,8.6095,0.0011,20160719,9809,2016-07-20 04:30:00,5.580135522
107,5.972,466.75,8.6767,2016-07-19_20:45:00,-1.022,-1.3997,8.5631,0.0006,20160719,9810,2016-07-20 04:45:00,5.080210261
108,5.895,468.95,8.5542,2016-07-19_21:00:00,-1.0204,-1.1972,8.47,0.0001,20160719,9811,2016-07-20 05:00:00,4.644513375
109,5.845,474.89,8.4745,2016-07-19_21:15:00,-1.0318,-1.0445,8.4099,-0.0002,20160719,9812,2016-07-20 05:15:00,4.801795147
110,5.815,477.87,8.4266,2016-07-19_21:30:00,-1.0531,-0.8464,8.384,-0.001,20160719,9813,2016-07-20 05:30:00,4.959923186
111,5.805,506.24,8.4109,2016-07-19_21:45:00,-1.0669,-0.6849,8.3829,-0.0029,20160719,9814,2016-07-20 05:45:00,4.86162844
112,5.702,523.25,8.2472,2016-07-19_22:00:00,-1.0448,-0.4763,8.2334,-0.0025,20160719,9815,2016-07-20 06:00:00,4.581543771
113,5.438,529.71,7.8288,2016-07-19_22:15:00,-0.8669,0.0797,7.8284,0.0006,20160719,9816,2016-07-20 06:15:00,5.213737651
114,5.355,531.99,7.6977,2016-07-19_22:30:00,-0.7831,0.6443,7.6707,-0.0001,20160719,9817,2016-07-20 06:30:00,5.898560875
